inspection_id,date,zone,equipment_name,equipment_type,health_score,status,last_maintenance_date,next_maintenance_date,anomaly_type,risk_level,temperature_reading,vibration_reading,power_consumption,estimated_lifespan_days
INS000224,2016-01-13,C区,空调机组,暖通,76,正常,2015-10-05,2016-04-08,,低,55.3,2.38,84.4,1398
INS000225,2016-01-13,C区,照明系统,电气,82,正常,2015-11-18,2016-03-22,,低,50.2,1.52,81.5,1523
INS000226,2016-01-13,C区,消防喷淋,消防,89,正常,2015-09-07,2016-02-17,,低,41.0,2.3,-1.2,2002
INS000227,2016-01-13,C区,监控摄像头,安防,74,正常,2015-12-11,2016-04-01,,低,2.5,2.72,21.5,1310
INS000228,2016-01-13,C区,通风管道,暖通,90,正常,2015-08-14,2016-03-02,,低,52.1,2.46,70.6,1733
INS000229,2016-01-13,C区,应急照明,电气,100,正常,2015-08-22,2016-03-03,,低,59.5,1.21,70.8,2525
INS000230,2016-01-13,C区,排水系统,结构,92,正常,2015-09-11,2016-02-22,,低,39.8,2.21,42.7,3809
INS000231,2016-01-13,C区,隔音墙板,结构,93,正常,2015-10-31,2016-03-17,,低,30.7,0.85,24.9,2837
INS000232,2016-01-13,C区,电子显示屏,电气,92,正常,2015-11-19,2016-03-07,,低,58.0,2.73,54.1,2140
INS000233,2016-01-13,VIP区,座椅系统,结构,89,正常,2015-09-10,2016-03-23,,低,22.6,0.41,30.1,3643
INS000234,2016-01-13,VIP区,空调机组,暖通,83,正常,2015-11-22,2016-03-08,,低,49.8,3.63,79.8,1261
INS000235,2016-01-13,VIP区,照明系统,电气,87,正常,2015-09-10,2016-04-10,,低,60.2,2.47,30.8,1735
INS000236,2016-01-13,VIP区,消防喷淋,消防,89,正常,2015-11-07,2016-03-23,,低,20.2,2.67,15.1,2090
INS000237,2016-01-13,VIP区,监控摄像头,安防,82,正常,2015-11-25,2016-03-20,,低,32.7,3.63,26.3,951
INS000238,2016-01-13,VIP区,电梯系统,运输,92,正常,2015-08-26,2016-03-07,,低,37.2,1.17,41.3,1477
INS000239,2016-01-13,VIP区,通风管道,暖通,93,正常,2015-11-19,2016-03-16,,低,34.3,2.44,87.1,1610
INS000240,2016-01-13,VIP区,应急照明,电气,96,正常,2015-07-25,2016-02-12,,低,54.6,1.82,53.1,2537
INS000241,2016-01-13,VIP区,排水系统,结构,90,正常,2015-08-15,2016-02-21,,低,29.4,2.03,48.6,4127
INS000242,2016-01-13,VIP区,电子显示屏,电气,93,正常,2015-10-21,2016-02-15,,低,49.4,2.7,49.7,2237
INS000243,2016-01-13,VIP区,贵宾接待系统,控制,85,正常,2015-11-11,2016-03-14,,低,33.5,2.47,18.6,1307
INS000244,2016-01-13,舞台区,液压升降台,机械,76,正常,2015-08-29,2016-02-21,,低,60.6,4.14,42.0,956
INS000245,2016-01-13,舞台区,舞台灯光,电气,98,正常,2015-08-28,2016-03-01,,低,50.5,1.43,63.9,2210
INS000246,2016-01-13,舞台区,音响系统,电气,86,正常,2015-11-11,2016-02-12,,低,55.9,3.49,50.0,1589
INS000247,2016-01-13,舞台区,烟雾机,特效,83,正常,2015-11-13,2016-03-30,,低,31.3,3.21,33.3,541
INS000248,2016-01-13,舞台区,吊挂系统,机械,62,预警,2015-09-14,2016-03-10,振动异常,低,61.8,4.96,37.6,869
INS000249,2016-01-13,舞台区,旋转舞台,机械,70,正常,2015-08-25,2016-04-02,,低,57.9,4.0,-21.0,757
INS000250,2016-01-13,舞台区,LED地屏,电气,84,正常,2015-09-05,2016-03-31,,低,48.2,0.53,54.8,1887
INS000251,2016-01-13,舞台区,舞台幕布,结构,85,正常,2015-08-26,2016-03-29,,低,29.4,0.98,50.9,2474
INS000252,2016-01-13,舞台区,线缆卷扬机,机械,80,正常,2015-09-05,2016-03-12,,低,54.8,6.35,31.1,712
INS000253,2016-01-13,舞台区,舞台监控,安防,87,正常,2015-07-30,2016-03-10,,低,38.7,2.34,12.9,982
INS000254,2016-01-13,灯光区,主灯阵列,电气,83,正常,2015-09-16,2016-02-23,,低,62.6,3.6,55.1,1358
INS000255,2016-01-13,灯光区,追光灯,电气,85,正常,2015-11-26,2016-02-29,,低,59.2,1.85,36.7,2055
INS000256,2016-01-13,灯光区,灯光控制台,控制,92,正常,2015-08-13,2016-04-10,,低,9.6,2.98,12.4,945
INS000257,2016-01-13,灯光区,配电柜,电气,78,正常,2015-09-12,2016-03-23,,低,73.3,0.83,52.4,1202
INS000258,2016-01-13,灯光区,散热系统,暖通,80,正常,2015-08-31,2016-03-30,,低,48.1,3.63,94.6,1261
INS000259,2016-01-13,灯光区,特效灯,电气,95,正常,2015-11-21,2016-03-01,,低,59.3,0.87,56.4,1668
INS000260,2016-01-13,灯光区,激光投影,电气,88,正常,2015-08-23,2016-03-01,,低,48.8,2.32,50.1,2119
INS000261,2016-01-13,灯光区,灯光桁架,结构,85,正常,2015-12-08,2016-03-05,,低,35.9,1.43,22.9,2502
INS000262,2016-01-13,灯光区,调光器,电气,86,正常,2015-11-03,2016-03-28,,低,54.8,1.36,47.8,2288
INS000263,2016-01-13,灯光区,信号放大器,通信,72,正常,2015-09-07,2016-03-29,,低,21.9,2.02,20.3,1017
INS000264,2016-01-13,音响区,主扩音箱,电气,88,正常,2015-09-09,2016-04-03,,低,40.7,0.62,70.0,1562
INS000265,2016-01-13,音响区,低音炮阵列,电气,82,正常,2015-10-19,2016-03-07,,低,49.5,2.7,49.5,1335
INS000266,2016-01-13,音响区,调音台,控制,100,正常,2015-12-13,2016-03-14,,低,43.5,0.84,16.7,1553
INS000267,2016-01-13,音响区,无线麦克风,通信,83,正常,2015-10-08,2016-03-03,,低,38.2,1.36,-8.1,862
INS000268,2016-01-13,音响区,功放系统,电气,74,正常,2015-08-09,2016-03-06,接触不良,低,42.8,1.58,36.2,1333
INS000269,2016-01-13,音响区,音频处理器,控制,76,正常,2015-08-24,2016-03-10,,低,37.1,2.12,49.3,1158
INS000270,2016-01-13,音响区,返听音箱,电气,85,正常,2015-09-20,2016-03-12,,低,51.2,3.12,56.2,2349
INS000271,2016-01-13,音响区,信号分配器,通信,84,正常,2015-07-19,2016-02-15,,低,27.2,0.54,38.8,735
INS000272,2016-01-13,音响区,录音系统,控制,87,正常,2015-10-19,2016-02-20,,低,33.6,1.82,28.5,928
INS000273,2016-01-13,音响区,降噪系统,电气,80,正常,2015-10-31,2016-03-13,,低,42.8,1.43,44.5,1772
INS000274,2016-01-13,安防区,视频监控,安防,86,正常,2015-09-28,2016-03-30,,低,39.4,1.35,18.7,1493
INS000275,2016-01-13,安防区,门禁系统,安防,88,正常,2015-08-21,2016-03-30,,低,23.1,2.71,2.3,1468
INS000276,2016-01-13,安防区,X光安检机,安防,86,正常,2015-08-26,2016-04-11,,低,30.8,2.38,33.9,1616
INS000277,2016-01-13,安防区,金属探测器,安防,83,正常,2015-09-27,2016-03-08,,低,23.7,2.38,15.2,1012
INS000278,2016-01-13,安防区,报警系统,安防,83,正常,2015-11-15,2016-03-29,,低,28.3,2.37,36.8,1261
INS000279,2016-01-13,安防区,人脸识别终端,安防,87,正常,2015-08-31,2016-03-26,,低,35.8,1.71,27.4,1085
INS000280,2016-01-13,安防区,巡更系统,安防,86,正常,2015-10-26,2016-04-08,,低,29.2,1.63,32.8,1020
INS000281,2016-01-13,安防区,对讲系统,通信,72,正常,2015-08-05,2016-03-26,,低,48.5,1.44,35.0,581
INS000282,2016-01-13,安防区,防入侵传感器,安防,82,正常,2015-11-09,2016-03-02,,低,29.8,2.5,34.7,934
INS000283,2016-01-13,安防区,安防控制台,控制,87,正常,2015-11-27,2016-02-20,,低,56.7,1.98,10.6,1323
INS000284,2016-01-13,消防区,火灾报警器,消防,90,正常,2015-09-17,2016-04-09,,低,28.7,2.07,36.3,1937
INS000285,2016-01-13,消防区,自动喷淋,消防,90,正常,2015-10-04,2016-03-06,,低,34.2,1.01,34.4,2166
INS000286,2016-01-13,消防区,消防水泵,机械,72,正常,2015-11-23,2016-03-01,,低,65.4,4.92,33.6,703
INS000287,2016-01-13,消防区,排烟风机,暖通,82,正常,2015-07-31,2016-04-05,,低,31.2,4.16,65.2,1593
INS000288,2016-01-13,消防区,灭火器组,消防,89,正常,2015-08-14,2016-03-27,,低,41.2,1.52,6.9,2360
INS000289,2016-01-13,消防区,气体灭火系统,消防,84,正常,2015-09-16,2016-04-01,,低,27.0,1.51,33.3,1892
INS000290,2016-01-13,消防区,消防广播,通信,77,正常,2015-07-21,2016-02-16,,低,39.7,1.2,23.4,670
INS000291,2016-01-13,消防区,防火卷帘,结构,97,正常,2015-09-01,2016-03-16,,低,30.2,0.9,24.1,2532
INS000292,2016-01-13,消防区,消防电话,通信,77,正常,2015-08-25,2016-02-14,,低,20.0,2.63,-10.8,835
INS000293,2016-01-13,消防区,应急照明,电气,82,正常,2015-07-21,2016-04-01,,低,46.4,1.25,58.6,2088
INS000294,2016-01-13,电力区,主变压器,电气,83,正常,2015-10-30,2016-02-26,,低,57.0,2.52,73.6,1491
INS000295,2016-01-13,电力区,备用发电机,机械,72,正常,2015-10-03,2016-02-26,,低,55.9,5.73,12.1,696
INS000296,2016-01-13,电力区,UPS电源,电气,95,正常,2015-11-21,2016-03-23,,低,50.3,2.82,57.3,2592
INS000297,2016-01-13,电力区,配电柜,电气,78,正常,2015-10-19,2016-03-02,过热,低,60.0,2.34,68.9,1780
INS000298,2016-01-13,电力区,电缆线路,电气,92,正常,2015-10-10,2016-03-27,,低,52.0,1.4,60.9,1980
INS000299,2016-01-13,电力区,稳压器,电气,89,正常,2015-08-23,2016-03-17,,低,61.0,2.02,69.8,2176
INS000300,2016-01-13,电力区,电容补偿柜,电气,94,正常,2015-08-06,2016-03-16,,低,55.9,1.64,57.1,2442
INS000301,2016-01-13,电力区,接地系统,电气,96,正常,2015-11-12,2016-03-24,,低,62.2,0.77,50.5,2732
INS000302,2016-01-13,电力区,电力监控,控制,83,正常,2015-12-04,2016-03-31,,低,43.8,2.93,27.5,1296
INS000303,2016-01-13,电力区,柴油储罐,机械,66,预警,2015-08-12,2016-02-29,,低,64.2,3.15,28.6,634
INS000304,2016-01-18,A区,座椅系统,结构,94,正常,2015-11-04,2016-02-17,,低,31.7,0.77,39.5,3256
INS000305,2016-01-18,A区,空调机组,暖通,89,正常,2015-08-19,2016-02-29,,低,47.8,2.62,93.9,2022
INS000306,2016-01-18,A区,照明系统,电气,86,正常,2015-11-05,2016-03-29,,低,49.7,1.5,79.7,1633
INS000307,2016-01-18,A区,消防喷淋,消防,88,正常,2015-12-12,2016-03-15,,低,21.0,1.26,12.7,1776
INS000308,2016-01-18,A区,监控摄像头,安防,82,正常,2015-12-05,2016-04-04,,低,26.5,2.57,5.6,1384
INS000309,2016-01-18,A区,通风管道,暖通,81,正常,2015-12-15,2016-03-31,,低,47.0,3.45,59.5,1567
INS000310,2016-01-18,A区,应急照明,电气,74,正常,2015-08-30,2016-03-20,接触不良,低,39.0,1.66,60.0,1706
INS000311,2016-01-18,A区,排水系统,结构,87,正常,2015-07-26,2016-04-06,,低,25.8,1.5,30.5,3555
INS000312,2016-01-18,A区,隔音墙板,结构,91,正常,2015-10-16,2016-02-19,,低,18.1,0.58,8.6,2653
INS000313,2016-01-18,A区,电子显示屏,电气,80,正常,2015-11-18,2016-02-27,,低,74.6,2.74,35.9,2113
INS000314,2016-01-18,B区,座椅系统,结构,78,正常,2015-11-25,2016-03-21,,低,25.1,1.57,30.7,2996
INS000315,2016-01-18,B区,空调机组,暖通,83,正常,2015-10-25,2016-02-23,,低,45.6,2.17,58.8,1115
INS000316,2016-01-18,B区,照明系统,电气,84,正常,2015-11-28,2016-02-22,,低,53.3,1.64,62.6,1298
INS000317,2016-01-18,B区,消防喷淋,消防,86,正常,2015-10-18,2016-03-29,,低,28.6,0.6,15.1,2326
INS000318,2016-01-18,B区,监控摄像头,安防,86,正常,2015-12-10,2016-04-10,,低,42.8,1.09,32.0,1415
INS000319,2016-01-18,B区,通风管道,暖通,71,正常,2015-12-02,2016-03-04,,低,36.2,4.18,61.7,1000
INS000320,2016-01-18,B区,应急照明,电气,83,正常,2015-07-27,2016-03-22,,低,68.5,1.27,61.3,1904
INS000321,2016-01-18,B区,排水系统,结构,91,正常,2015-10-23,2016-03-02,,低,25.8,0.67,1.0,2867
INS000322,2016-01-18,B区,隔音墙板,结构,98,正常,2015-09-19,2016-03-16,,低,13.7,0.37,36.2,2869
INS000323,2016-01-18,B区,电子显示屏,电气,81,正常,2015-11-14,2016-04-03,,低,49.8,3.38,80.1,2242
INS000324,2016-01-18,C区,座椅系统,结构,100,正常,2015-11-14,2016-03-20,,低,38.0,2.53,12.5,3517
INS000325,2016-01-18,C区,空调机组,暖通,91,正常,2015-10-15,2016-03-25,,低,48.6,2.92,85.6,1443
INS000326,2016-01-18,C区,照明系统,电气,97,正常,2015-09-03,2016-04-03,,低,41.8,0.74,59.6,2062
INS000327,2016-01-18,C区,消防喷淋,消防,92,正常,2015-12-10,2016-04-01,,低,33.6,1.99,32.2,2626
INS000328,2016-01-18,C区,监控摄像头,安防,76,正常,2015-10-31,2016-03-09,,低,23.8,3.21,35.8,1015
INS000329,2016-01-18,C区,通风管道,暖通,89,正常,2015-08-17,2016-03-09,,低,44.9,3.6,81.3,1643
INS000330,2016-01-18,C区,应急照明,电气,80,正常,2015-09-04,2016-03-10,,低,61.4,1.2,44.5,1411
INS000331,2016-01-18,C区,排水系统,结构,89,正常,2015-09-26,2016-02-29,,低,27.6,0.73,34.0,3907
INS000332,2016-01-18,C区,隔音墙板,结构,95,正常,2015-09-05,2016-03-22,,低,31.7,2.07,29.4,2734
INS000333,2016-01-18,C区,电子显示屏,电气,95,正常,2015-08-09,2016-04-04,,低,48.9,2.68,61.9,2482
INS000334,2016-01-18,VIP区,座椅系统,结构,93,正常,2015-07-23,2016-03-17,,低,16.3,0.7,13.2,4039
INS000335,2016-01-18,VIP区,空调机组,暖通,84,正常,2015-11-13,2016-04-12,,低,30.0,4.22,64.1,1715
INS000336,2016-01-18,VIP区,照明系统,电气,86,正常,2015-11-10,2016-03-16,,低,53.9,2.29,33.7,2358
INS000337,2016-01-18,VIP区,消防喷淋,消防,85,正常,2015-09-07,2016-03-31,,低,21.3,2.75,4.3,2479
INS000338,2016-01-18,VIP区,监控摄像头,安防,80,正常,2015-11-23,2016-03-04,,低,24.1,0.41,7.6,1071
INS000339,2016-01-18,VIP区,电梯系统,运输,93,正常,2015-07-28,2016-04-15,,低,21.0,2.46,38.7,1022
INS000340,2016-01-18,VIP区,通风管道,暖通,77,正常,2015-11-02,2016-03-23,,低,43.1,3.16,65.3,1633
INS000341,2016-01-18,VIP区,应急照明,电气,100,正常,2015-07-25,2016-04-03,,低,52.5,0.78,60.7,1719
INS000342,2016-01-18,VIP区,排水系统,结构,87,正常,2015-08-01,2016-03-25,,低,30.4,1.39,20.0,3682
INS000343,2016-01-18,VIP区,电子显示屏,电气,85,正常,2015-12-18,2016-03-23,,低,47.8,3.0,91.2,1872
INS000344,2016-01-18,VIP区,贵宾接待系统,控制,76,正常,2015-08-23,2016-02-18,,低,47.4,3.08,25.9,895
INS000345,2016-01-18,舞台区,液压升降台,机械,78,正常,2015-08-08,2016-02-20,,低,52.8,3.66,55.9,863
INS000346,2016-01-18,舞台区,舞台灯光,电气,90,正常,2015-07-27,2016-03-25,,低,50.0,2.09,71.8,1820
INS000347,2016-01-18,舞台区,音响系统,电气,85,正常,2015-11-08,2016-03-15,,低,55.9,2.75,51.1,2381
INS000348,2016-01-18,舞台区,烟雾机,特效,60,预警,2015-12-19,2016-04-13,,低,39.9,2.65,26.2,389
INS000349,2016-01-18,舞台区,吊挂系统,机械,85,正常,2015-11-14,2016-03-16,,低,58.5,6.45,7.8,1144
INS000350,2016-01-18,舞台区,旋转舞台,机械,87,正常,2015-11-12,2016-03-11,,低,61.0,5.25,25.1,776
INS000351,2016-01-18,舞台区,LED地屏,电气,90,正常,2015-11-28,2016-03-03,,低,50.8,1.81,59.7,2337
INS000352,2016-01-18,舞台区,舞台幕布,结构,84,正常,2015-09-07,2016-03-30,,低,18.7,1.31,25.8,2585
INS000353,2016-01-18,舞台区,线缆卷扬机,机械,93,正常,2015-12-11,2016-04-04,,低,62.5,5.57,16.9,1256
INS000354,2016-01-18,舞台区,舞台监控,安防,89,正常,2015-10-01,2016-03-02,,低,27.2,2.86,35.4,938
INS000355,2016-01-18,灯光区,主灯阵列,电气,92,正常,2015-11-11,2016-02-23,,低,56.4,0.23,65.4,1453
INS000356,2016-01-18,灯光区,追光灯,电气,89,正常,2015-10-02,2016-04-06,,低,57.6,2.12,58.1,1666
INS000357,2016-01-18,灯光区,灯光控制台,控制,85,正常,2015-07-24,2016-03-24,,低,34.0,1.74,31.6,996
INS000358,2016-01-18,灯光区,配电柜,电气,83,正常,2015-10-05,2016-04-12,,低,48.2,1.82,53.0,1289
INS000359,2016-01-18,灯光区,散热系统,暖通,88,正常,2015-12-02,2016-02-26,,低,46.2,3.65,49.9,1647
INS000360,2016-01-18,灯光区,特效灯,电气,100,正常,2015-11-21,2016-03-01,,低,57.7,2.79,71.1,2587
INS000361,2016-01-18,灯光区,激光投影,电气,89,正常,2015-12-17,2016-03-17,,低,27.2,1.73,97.7,2145
INS000362,2016-01-18,灯光区,灯光桁架,结构,97,正常,2015-10-30,2016-03-05,,低,17.1,1.81,44.4,4135
INS000363,2016-01-18,灯光区,调光器,电气,91,正常,2015-10-29,2016-03-07,,低,41.4,1.92,70.6,2034
INS000364,2016-01-18,灯光区,信号放大器,通信,73,正常,2015-08-07,2016-03-07,,低,27.5,2.18,8.1,719
INS000365,2016-01-18,音响区,主扩音箱,电气,91,正常,2015-11-25,2016-03-30,,低,47.5,1.72,61.5,2387
INS000366,2016-01-18,音响区,低音炮阵列,电气,97,正常,2015-09-30,2016-03-21,,低,71.2,1.76,71.4,1654
INS000367,2016-01-18,音响区,调音台,控制,91,正常,2015-09-21,2016-04-12,,低,54.1,1.91,39.1,1195
INS000368,2016-01-18,音响区,无线麦克风,通信,89,正常,2015-11-03,2016-03-21,,低,52.8,3.44,49.4,1135
INS000369,2016-01-18,音响区,功放系统,电气,86,正常,2015-09-15,2016-03-02,,低,60.7,2.77,58.6,1992
INS000370,2016-01-18,音响区,音频处理器,控制,92,正常,2015-12-03,2016-03-27,,低,57.7,2.1,28.8,1477
INS000371,2016-01-18,音响区,返听音箱,电气,89,正常,2015-11-26,2016-04-08,,低,64.5,1.97,49.5,1849
INS000372,2016-01-18,音响区,信号分配器,通信,89,正常,2015-09-10,2016-03-23,,低,37.7,2.79,36.2,894
INS000373,2016-01-18,音响区,录音系统,控制,78,正常,2015-09-03,2016-03-17,,低,26.5,1.55,46.9,1288
INS000374,2016-01-18,音响区,降噪系统,电气,75,正常,2015-10-16,2016-03-10,,低,57.4,3.2,62.6,1518
INS000375,2016-01-18,安防区,视频监控,安防,87,正常,2015-08-08,2016-04-13,,低,24.0,0.61,33.1,1087
INS000376,2016-01-18,安防区,门禁系统,安防,79,正常,2015-11-16,2016-03-12,,低,22.8,1.75,47.0,1050
INS000377,2016-01-18,安防区,X光安检机,安防,86,正常,2015-10-28,2016-03-12,,低,37.5,1.64,40.7,1181
INS000378,2016-01-18,安防区,金属探测器,安防,80,正常,2015-11-18,2016-04-06,,低,46.7,3.3,36.9,1467
INS000379,2016-01-18,安防区,报警系统,安防,81,正常,2015-09-02,2016-03-06,,低,29.1,2.4,25.0,1093
INS000380,2016-01-18,安防区,人脸识别终端,安防,85,正常,2015-08-19,2016-03-31,,低,21.1,0.73,25.1,1606
INS000381,2016-01-18,安防区,巡更系统,安防,78,正常,2015-08-17,2016-03-17,,低,39.0,3.46,31.1,820
INS000382,2016-01-18,安防区,对讲系统,通信,77,正常,2015-11-20,2016-02-23,,低,42.3,2.17,37.0,786
INS000383,2016-01-18,安防区,防入侵传感器,安防,90,正常,2015-09-09,2016-02-22,,低,35.0,1.72,49.2,1272
INS000384,2016-01-18,安防区,安防控制台,控制,86,正常,2015-12-12,2016-03-17,,低,40.3,2.46,10.2,842
INS000385,2016-01-18,消防区,火灾报警器,消防,90,正常,2015-10-26,2016-02-28,,低,27.2,1.6,26.7,2115
INS000386,2016-01-18,消防区,自动喷淋,消防,82,正常,2015-10-18,2016-04-10,,低,26.6,1.03,18.9,1902
INS000387,2016-01-18,消防区,消防水泵,机械,81,正常,2015-07-24,2016-04-06,,低,65.1,3.72,19.6,841
INS000388,2016-01-18,消防区,排烟风机,暖通,75,正常,2015-08-09,2016-03-13,,低,51.2,2.33,73.8,1733
INS000389,2016-01-18,消防区,灭火器组,消防,95,正常,2015-11-09,2016-03-08,,低,27.2,3.11,8.6,2773
INS000390,2016-01-18,消防区,气体灭火系统,消防,91,正常,2015-09-29,2016-03-21,,低,37.6,0.09,17.3,2219
INS000391,2016-01-18,消防区,消防广播,通信,89,正常,2015-09-12,2016-03-04,,低,19.4,2.28,18.0,1242
INS000392,2016-01-18,消防区,防火卷帘,结构,93,正常,2015-12-09,2016-02-25,,低,36.8,0.56,41.9,2884
INS000393,2016-01-18,消防区,消防电话,通信,90,正常,2015-07-25,2016-03-31,,低,23.0,1.03,37.6,1093
INS000394,2016-01-18,消防区,应急照明,电气,82,正常,2015-11-03,2016-04-13,,低,65.3,0.93,48.7,1933
INS000395,2016-01-18,电力区,主变压器,电气,83,正常,2015-11-21,2016-03-09,,低,54.3,2.59,66.6,2348
INS000396,2016-01-18,电力区,备用发电机,机械,88,正常,2015-12-17,2016-02-20,,低,50.6,3.41,26.8,957
INS000397,2016-01-18,电力区,UPS电源,电气,93,正常,2015-07-23,2016-03-05,,低,45.3,0.77,50.6,2400
INS000398,2016-01-18,电力区,配电柜,电气,95,正常,2015-08-24,2016-03-06,,低,59.3,1.82,76.0,1678
INS000399,2016-01-18,电力区,电缆线路,电气,94,正常,2015-09-29,2016-02-27,,低,58.0,1.94,61.0,1723
INS000400,2016-01-18,电力区,稳压器,电气,94,正常,2015-09-04,2016-03-09,,低,58.9,3.08,43.5,1667
INS000401,2016-01-18,电力区,电容补偿柜,电气,89,正常,2015-08-05,2016-04-09,,低,45.8,2.83,70.8,1775
INS000402,2016-01-18,电力区,接地系统,电气,93,正常,2015-11-09,2016-03-12,,低,39.5,3.09,30.6,1786
INS000403,2016-01-18,电力区,电力监控,控制,90,正常,2015-12-19,2016-03-17,,低,46.4,1.68,-13.1,1312
INS000404,2016-01-18,电力区,柴油储罐,机械,100,正常,2015-08-20,2016-04-07,,低,48.1,4.04,42.5,1418
INS000405,2016-01-27,A区,座椅系统,结构,98,正常,2015-08-12,2016-03-21,,低,24.9,1.01,31.5,4142
INS000406,2016-01-27,A区,空调机组,暖通,71,正常,2015-12-24,2016-04-14,,低,42.4,4.53,97.2,1539
INS000407,2016-01-27,A区,照明系统,电气,92,正常,2015-09-08,2016-04-01,,低,52.9,0.68,50.9,1623
INS000408,2016-01-27,A区,消防喷淋,消防,91,正常,2015-11-18,2016-03-27,,低,26.3,3.01,36.0,2293
INS000409,2016-01-27,A区,监控摄像头,安防,82,正常,2015-08-01,2016-03-28,,低,37.3,3.19,8.3,909
INS000410,2016-01-27,A区,通风管道,暖通,99,正常,2015-10-03,2016-03-03,,低,39.9,2.33,73.0,2285
INS000411,2016-01-27,A区,应急照明,电气,80,正常,2015-12-22,2016-03-29,,低,58.4,1.93,25.2,1549
INS000412,2016-01-27,A区,排水系统,结构,80,正常,2015-12-01,2016-03-03,,低,27.3,1.44,-5.9,3236
INS000413,2016-01-27,A区,隔音墙板,结构,93,正常,2015-10-28,2016-04-08,,低,20.6,2.27,60.2,2796
INS000414,2016-01-27,A区,电子显示屏,电气,87,正常,2015-09-08,2016-04-25,,低,65.0,0.9,54.4,1935
INS000415,2016-01-27,B区,座椅系统,结构,88,正常,2015-08-06,2016-03-27,,低,46.7,1.79,42.8,2323
INS000416,2016-01-27,B区,空调机组,暖通,87,正常,2015-11-17,2016-03-18,,低,46.5,3.65,103.1,1706
INS000417,2016-01-27,B区,照明系统,电气,90,正常,2015-10-24,2016-03-29,,低,74.3,3.26,45.2,1834
INS000418,2016-01-27,B区,消防喷淋,消防,95,正常,2015-11-10,2016-03-02,,低,27.7,3.02,10.4,2684
INS000419,2016-01-27,B区,监控摄像头,安防,87,正常,2015-12-01,2016-03-30,,低,32.6,1.31,19.7,1224
INS000420,2016-01-27,B区,通风管道,暖通,86,正常,2015-10-27,2016-04-01,,低,47.6,2.91,51.8,1813
INS000421,2016-01-27,B区,应急照明,电气,90,正常,2015-10-31,2016-04-22,,低,56.5,3.41,95.3,2226
